"","GEO.id","GEO.id2","GEO.display.label","YEAR","HC01_VC05","HC01_VC64","HC01_VC117","HC01_VC118","HC01_VC119","HC01_VC120","HC01_VC121","HC01_VC122","HC01_VC123","HC01_VC124","HC01_VC125","HC01_VC192","HC01_VC193","HC01_VC194","HC01_VC195","HC01_VC196","HC01_VC197"
"172","1400000US11001010400",11001010400,"Census Tract 104, District of Columbia, District of Columbia","2011",346,1054,31,6,32,50,186,121,38,0,276300,71,133,18,119,138,535
"173","1400000US11001010500",11001010500,"Census Tract 105, District of Columbia, District of Columbia","2011",189,1811,0,0,0,28,140,368,40,12,360300,227,294,200,238,45,753
"174","1400000US11001010600",11001010600,"Census Tract 106, District of Columbia, District of Columbia","2011",80,771,57,0,11,7,142,363,240,0,420900,74,46,51,71,132,380
"175","1400000US11001010700",11001010700,"Census Tract 107, District of Columbia, District of Columbia","2011",161,1064,0,0,0,0,9,116,102,6,484300,77,125,59,72,152,443
"176","1400000US11001010800",11001010800,"Census Tract 108, District of Columbia, District of Columbia","2011",178,938,0,0,0,10,44,14,0,0,264300,44,95,99,39,15,558
"177","1400000US11001010900",11001010900,"Census Tract 109, District of Columbia, District of Columbia","2011",294,1025,0,0,61,0,28,14,0,0,144900,111,99,99,153,112,430
"178","1400000US11001011000",11001011000,"Census Tract 110, District of Columbia, District of Columbia","2011",646,653,7,42,207,225,569,488,151,34,268100,102,101,65,102,89,194
"179","1400000US11001011100",11001011100,"Census Tract 111, District of Columbia, District of Columbia","2011",221,496,18,11,32,39,190,729,128,8,355100,48,41,45,64,38,226
"180","1400000US11001000100",11001000100,"Census Tract 1, District of Columbia, District of Columbia","2012",371,1192,0,0,11,0,65,117,424,644,NA,204,195,152,163,89,250
"181","1400000US11001000201",11001000201,"Census Tract 2.01, District of Columbia, District of Columbia","2012",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
"182","1400000US11001000202",11001000202,"Census Tract 2.02, District of Columbia, District of Columbia","2012",200,703,0,0,6,0,0,82,437,606,NA,44,91,45,40,31,380
"183","1400000US11001000300",11001000300,"Census Tract 3, District of Columbia, District of Columbia","2012",360,1061,32,16,44,0,87,84,986,156,732800,87,60,126,188,108,492
"184","1400000US11001000400",11001000400,"Census Tract 4, District of Columbia, District of Columbia","2012",82,162,0,0,0,0,3,48,135,264,NA,23,3,16,20,32,50
"185","1400000US11001000501",11001000501,"Census Tract 5.01, District of Columbia, District of Columbia","2012",144,1760,0,0,0,0,27,24,152,25,632400,133,276,278,268,255,469
"186","1400000US11001000502",11001000502,"Census Tract 5.02, District of Columbia, District of Columbia","2012",136,852,11,0,0,0,22,113,259,405,1000000,122,178,130,98,62,262
"187","1400000US11001000600",11001000600,"Census Tract 6, District of Columbia, District of Columbia","2012",206,629,0,0,0,0,149,211,388,693,965300,47,58,155,68,59,194
"188","1400000US11001000701",11001000701,"Census Tract 7.01, District of Columbia, District of Columbia","2012",333,1318,0,0,0,144,318,500,462,216,391800,93,205,150,90,107,664
"189","1400000US11001000702",11001000702,"Census Tract 7.02, District of Columbia, District of Columbia","2012",164,1704,0,25,0,16,258,234,33,0,294400,127,269,300,231,162,473
"190","1400000US11001000801",11001000801,"Census Tract 8.01, District of Columbia, District of Columbia","2012",284,1501,0,0,14,20,258,152,735,657,791500,175,199,127,125,102,570
"191","1400000US11001000802",11001000802,"Census Tract 8.02, District of Columbia, District of Columbia","2012",120,480,17,0,10,0,61,48,539,162,767700,28,53,65,36,0,227
"192","1400000US11001000901",11001000901,"Census Tract 9.01, District of Columbia, District of Columbia","2012",116,303,0,11,11,0,0,11,292,871,NA,47,62,19,0,40,98
"193","1400000US11001000902",11001000902,"Census Tract 9.02, District of Columbia, District of Columbia","2012",81,92,0,21,18,0,4,22,355,306,933100,20,13,18,0,8,31
"194","1400000US11001001001",11001001001,"Census Tract 10.01, District of Columbia, District of Columbia","2012",0,594,0,49,13,0,0,107,1717,349,842500,106,90,80,61,32,145
"195","1400000US11001001002",11001001002,"Census Tract 10.02, District of Columbia, District of Columbia","2012",525,1027,0,0,0,0,66,502,178,0,442300,126,138,67,76,35,514
"196","1400000US11001001100",11001001100,"Census Tract 11, District of Columbia, District of Columbia","2012",212,486,14,7,13,0,104,140,724,408,845600,30,85,16,37,38,280
"197","1400000US11001001200",11001001200,"Census Tract 12, District of Columbia, District of Columbia","2012",61,1131,0,14,0,0,54,289,795,189,764000,232,112,154,127,65,435
"198","1400000US11001001301",11001001301,"Census Tract 13.01, District of Columbia, District of Columbia","2012",89,1468,0,0,13,0,0,41,122,365,NA,186,145,128,156,115,681
"199","1400000US11001001302",11001001302,"Census Tract 13.02, District of Columbia, District of Columbia","2012",645,3425,0,0,26,36,278,712,301,138,428200,512,600,328,450,294,1206
"200","1400000US11001001401",11001001401,"Census Tract 14.01, District of Columbia, District of Columbia","2012",50,645,0,0,0,0,0,8,497,284,913700,23,100,98,80,17,287
"201","1400000US11001001402",11001001402,"Census Tract 14.02, District of Columbia, District of Columbia","2012",65,560,0,11,0,0,36,22,687,68,785500,91,57,33,75,61,197
"202","1400000US11001001500",11001001500,"Census Tract 15, District of Columbia, District of Columbia","2012",108,106,0,0,17,0,31,109,1356,468,862400,0,17,0,28,0,61
"203","1400000US11001001600",11001001600,"Census Tract 16, District of Columbia, District of Columbia","2012",94,185,0,27,0,0,0,105,1221,94,698800,0,0,30,17,0,114
"204","1400000US11001001702",11001001702,"Census Tract 17.02, District of Columbia, District of Columbia","2012",112,503,0,0,19,0,96,354,173,13,416300,96,87,68,73,49,110
"205","1400000US11001001803",11001001803,"Census Tract 18.03, District of Columbia, District of Columbia","2012",99,1255,0,0,12,42,41,80,169,9,502500,80,123,153,188,111,535
"206","1400000US11001001804",11001001804,"Census Tract 18.04, District of Columbia, District of Columbia","2012",167,1386,0,0,19,0,62,244,173,15,454300,194,92,118,82,121,710
"207","1400000US11001001901",11001001901,"Census Tract 19.01, District of Columbia, District of Columbia","2012",170,320,18,0,35,22,67,859,156,0,383000,55,0,31,53,0,126
"208","1400000US11001001902",11001001902,"Census Tract 19.02, District of Columbia, District of Columbia","2012",44,174,28,12,29,0,41,432,115,8,408100,32,12,5,0,0,113
"209","1400000US11001002001",11001002001,"Census Tract 20.01, District of Columbia, District of Columbia","2012",59,523,27,0,0,0,32,61,259,59,706300,14,32,42,85,69,256
"210","1400000US11001002002",11001002002,"Census Tract 20.02, District of Columbia, District of Columbia","2012",13,518,9,0,45,43,70,267,491,29,534200,56,49,90,75,9,222
"211","1400000US11001002101",11001002101,"Census Tract 21.01, District of Columbia, District of Columbia","2012",255,917,66,18,0,71,305,511,85,0,316400,98,163,36,60,40,493
"212","1400000US11001002102",11001002102,"Census Tract 21.02, District of Columbia, District of Columbia","2012",175,1007,10,8,0,15,89,814,89,14,373700,183,122,44,77,108,429
"213","1400000US11001002201",11001002201,"Census Tract 22.01, District of Columbia, District of Columbia","2012",142,241,0,0,24,17,150,518,102,0,366000,0,19,9,16,20,99
"214","1400000US11001002202",11001002202,"Census Tract 22.02, District of Columbia, District of Columbia","2012",212,725,0,0,26,25,103,355,58,0,346300,52,156,63,108,89,210
"215","1400000US11001002301",11001002301,"Census Tract 23.01, District of Columbia, District of Columbia","2012",92,329,56,0,0,30,50,485,106,7,386200,19,46,63,11,70,65
"216","1400000US11001002302",11001002302,"Census Tract 23.02, District of Columbia, District of Columbia","2012",309,592,0,0,0,9,54,104,0,0,324700,21,40,76,56,19,332
"217","1400000US11001002400",11001002400,"Census Tract 24, District of Columbia, District of Columbia","2012",125,432,0,13,0,36,25,523,197,11,430300,15,31,23,45,13,215
"218","1400000US11001002501",11001002501,"Census Tract 25.01, District of Columbia, District of Columbia","2012",117,495,0,0,0,0,0,123,283,27,586300,41,30,28,17,81,219
"219","1400000US11001002502",11001002502,"Census Tract 25.02, District of Columbia, District of Columbia","2012",347,1382,0,29,0,8,38,313,195,35,458900,75,171,241,156,111,585
"220","1400000US11001002600",11001002600,"Census Tract 26, District of Columbia, District of Columbia","2012",40,246,0,14,0,8,13,20,458,228,872300,42,49,41,9,9,96
"221","1400000US11001002701",11001002701,"Census Tract 27.01, District of Columbia, District of Columbia","2012",291,2060,0,0,0,23,48,146,293,0,568800,247,214,224,286,160,817
"222","1400000US11001002702",11001002702,"Census Tract 27.02, District of Columbia, District of Columbia","2012",295,1350,0,0,0,0,27,153,582,38,758700,228,209,201,160,123,342
"223","1400000US11001002801",11001002801,"Census Tract 28.01, District of Columbia, District of Columbia","2012",92,1351,0,0,0,0,100,130,132,5,439600,159,118,72,316,128,558
"224","1400000US11001002802",11001002802,"Census Tract 28.02, District of Columbia, District of Columbia","2012",92,1691,0,8,0,17,80,105,85,0,375900,270,172,191,228,161,620
"225","1400000US11001002900",11001002900,"Census Tract 29, District of Columbia, District of Columbia","2012",241,927,21,0,0,0,52,175,342,26,551500,148,126,145,115,134,247
"226","1400000US11001003000",11001003000,"Census Tract 30, District of Columbia, District of Columbia","2012",148,1006,6,0,0,6,23,151,183,30,533100,104,116,172,97,91,378
"227","1400000US11001003100",11001003100,"Census Tract 31, District of Columbia, District of Columbia","2012",157,360,0,63,8,0,79,307,114,9,363900,53,33,55,74,22,112
"228","1400000US11001003200",11001003200,"Census Tract 32, District of Columbia, District of Columbia","2012",185,691,22,0,0,41,179,594,106,20,375200,134,59,64,76,16,320
"229","1400000US11001003301",11001003301,"Census Tract 33.01, District of Columbia, District of Columbia","2012",158,362,0,9,48,0,54,368,531,9,516800,0,10,92,32,52,147
"230","1400000US11001003302",11001003302,"Census Tract 33.02, District of Columbia, District of Columbia","2012",69,358,7,0,0,6,10,221,296,7,526800,43,62,35,65,32,121
"231","1400000US11001003400",11001003400,"Census Tract 34, District of Columbia, District of Columbia","2012",197,554,10,0,15,0,124,224,243,9,434900,56,72,45,68,30,248
"232","1400000US11001003500",11001003500,"Census Tract 35, District of Columbia, District of Columbia","2012",170,599,4,0,4,0,66,213,103,0,419300,55,71,108,69,19,215
"233","1400000US11001003600",11001003600,"Census Tract 36, District of Columbia, District of Columbia","2012",352,1262,0,0,0,0,20,221,318,28,583100,134,258,157,210,87,416
"234","1400000US11001003700",11001003700,"Census Tract 37, District of Columbia, District of Columbia","2012",251,1773,0,0,0,0,111,204,162,0,441200,168,384,127,217,214,587
"235","1400000US11001003800",11001003800,"Census Tract 38, District of Columbia, District of Columbia","2012",81,1942,0,0,0,16,64,137,545,34,594500,427,391,349,192,32,484
"236","1400000US11001003900",11001003900,"Census Tract 39, District of Columbia, District of Columbia","2012",267,1946,12,0,80,61,39,301,217,14,400000,295,326,413,176,188,430
"237","1400000US11001004001",11001004001,"Census Tract 40.01, District of Columbia, District of Columbia","2012",259,982,0,0,0,16,107,526,337,202,477200,96,150,312,164,78,182
"238","1400000US11001004002",11001004002,"Census Tract 40.02, District of Columbia, District of Columbia","2012",205,1032,0,0,9,0,20,195,265,79,566700,105,117,248,226,54,236
"239","1400000US11001004100",11001004100,"Census Tract 41, District of Columbia, District of Columbia","2012",267,722,0,22,0,8,20,127,202,376,991300,49,139,70,12,83,259
"240","1400000US11001004201",11001004201,"Census Tract 42.01, District of Columbia, District of Columbia","2012",68,1373,0,0,0,0,45,295,323,66,531400,221,176,98,302,135,325
"241","1400000US11001004202",11001004202,"Census Tract 42.02, District of Columbia, District of Columbia","2012",198,1058,0,7,22,0,30,200,227,112,568000,140,111,204,130,95,344
"242","1400000US11001004300",11001004300,"Census Tract 43, District of Columbia, District of Columbia","2012",222,1365,0,0,8,0,133,77,154,103,597500,191,202,266,189,89,394
"243","1400000US11001004400",11001004400,"Census Tract 44, District of Columbia, District of Columbia","2012",137,1329,0,0,0,16,0,385,647,92,601600,145,177,152,272,198,370
"244","1400000US11001004600",11001004600,"Census Tract 46, District of Columbia, District of Columbia","2012",190,617,8,0,0,0,19,351,189,0,452300,67,117,59,53,36,265
"245","1400000US11001004701",11001004701,"Census Tract 47.01, District of Columbia, District of Columbia","2012",434,1292,0,0,0,11,11,328,35,0,444900,139,139,63,292,112,434
"246","1400000US11001004702",11001004702,"Census Tract 47.02, District of Columbia, District of Columbia","2012",51,710,0,0,0,0,11,176,156,16,488600,191,62,101,46,43,261
"247","1400000US11001004801",11001004801,"Census Tract 48.01, District of Columbia, District of Columbia","2012",163,469,9,0,0,0,16,165,366,14,573500,60,60,81,66,73,129
"248","1400000US11001004802",11001004802,"Census Tract 48.02, District of Columbia, District of Columbia","2012",85,1115,0,0,31,0,7,127,112,23,484200,204,205,255,141,23,245
"249","1400000US11001004901",11001004901,"Census Tract 49.01, District of Columbia, District of Columbia","2012",80,736,0,0,0,0,30,28,168,41,756600,168,90,73,62,82,236
"250","1400000US11001004902",11001004902,"Census Tract 49.02, District of Columbia, District of Columbia","2012",213,915,0,0,0,7,0,183,249,20,590600,124,132,107,87,164,292
"251","1400000US11001005001",11001005001,"Census Tract 50.01, District of Columbia, District of Columbia","2012",117,506,0,0,0,0,0,83,221,50,721700,121,93,49,82,66,95
"252","1400000US11001005002",11001005002,"Census Tract 50.02, District of Columbia, District of Columbia","2012",315,2644,15,0,0,0,37,260,394,51,550700,549,305,383,392,291,681
"253","1400000US11001005201",11001005201,"Census Tract 52.01, District of Columbia, District of Columbia","2012",452,2531,0,0,0,51,219,500,569,155,492800,353,331,396,258,353,703
"254","1400000US11001005301",11001005301,"Census Tract 53.01, District of Columbia, District of Columbia","2012",314,2192,9,0,0,30,191,491,313,227,468000,258,363,328,382,81,736
"255","1400000US11001005500",11001005500,"Census Tract 55, District of Columbia, District of Columbia","2012",772,2676,0,0,0,8,173,400,641,150,564000,509,295,400,421,106,868
"256","1400000US11001005600",11001005600,"Census Tract 56, District of Columbia, District of Columbia","2012",735,2420,29,20,0,26,229,275,358,218,497400,299,264,369,111,96,1065
"257","1400000US11001005800",11001005800,"Census Tract 58, District of Columbia, District of Columbia","2012",493,1027,0,0,0,0,45,315,288,13,480500,149,235,145,127,70,249
"258","1400000US11001005900",11001005900,"Census Tract 59, District of Columbia, District of Columbia","2012",270,1260,0,7,0,0,0,107,32,0,461700,176,129,216,214,110,360
"259","1400000US11001006202",11001006202,"Census Tract 62.02, District of Columbia, District of Columbia","2012",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
"260","1400000US11001006400",11001006400,"Census Tract 64, District of Columbia, District of Columbia","2012",203,684,0,0,19,0,24,144,18,13,372500,157,87,84,79,36,212
"261","1400000US11001006500",11001006500,"Census Tract 65, District of Columbia, District of Columbia","2012",260,552,0,0,11,0,63,103,514,82,727700,127,143,56,52,39,135
"262","1400000US11001006600",11001006600,"Census Tract 66, District of Columbia, District of Columbia","2012",245,427,0,0,7,30,37,45,185,198,897300,102,69,92,68,31,65
"263","1400000US11001006700",11001006700,"Census Tract 67, District of Columbia, District of Columbia","2012",175,676,7,0,0,0,0,167,765,204,790700,129,86,102,169,17,173
"264","1400000US11001006801",11001006801,"Census Tract 68.01, District of Columbia, District of Columbia","2012",153,372,0,0,5,0,55,276,136,0,448500,75,37,41,54,106,59
"265","1400000US11001006802",11001006802,"Census Tract 68.02, District of Columbia, District of Columbia","2012",110,344,0,5,0,0,38,237,269,0,497000,0,50,48,77,28,141
"266","1400000US11001006804",11001006804,"Census Tract 68.04, District of Columbia, District of Columbia","2012",0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0
"267","1400000US11001006900",11001006900,"Census Tract 69, District of Columbia, District of Columbia","2012",33,513,0,0,0,10,8,116,510,0,620200,122,80,111,86,27,87
"268","1400000US11001007000",11001007000,"Census Tract 70, District of Columbia, District of Columbia","2012",97,547,0,0,19,0,35,106,423,36,625400,125,86,84,66,53,133
"269","1400000US11001007100",11001007100,"Census Tract 71, District of Columbia, District of Columbia","2012",103,783,0,0,0,44,47,266,123,0,411400,120,161,83,71,35,293
"270","1400000US11001007200",11001007200,"Census Tract 72, District of Columbia, District of Columbia","2012",229,1085,0,0,0,0,66,235,79,0,405100,74,163,76,310,131,316
"271","1400000US11001007301",11001007301,"Census Tract 73.01, District of Columbia, District of Columbia","2012",236,708,0,0,0,0,0,0,0,0,NA,25,38,24,82,48,328
"272","1400000US11001007304",11001007304,"Census Tract 73.04, District of Columbia, District of Columbia","2012",144,870,12,0,14,93,122,115,11,24,264500,157,80,90,24,19,412
"273","1400000US11001007401",11001007401,"Census Tract 74.01, District of Columbia, District of Columbia","2012",179,764,5,0,9,5,40,10,8,0,262000,137,101,48,78,84,254
"274","1400000US11001007403",11001007403,"Census Tract 74.03, District of Columbia, District of Columbia","2012",66,1096,0,0,12,29,25,0,12,0,173300,83,133,83,121,112,547
"275","1400000US11001007404",11001007404,"Census Tract 74.04, District of Columbia, District of Columbia","2012",395,861,0,0,7,51,140,89,0,18,263900,32,64,104,144,26,427
"276","1400000US11001007406",11001007406,"Census Tract 74.06, District of Columbia, District of Columbia","2012",102,997,0,0,0,0,12,16,12,0,350000,91,116,90,88,184,409
"277","1400000US11001007407",11001007407,"Census Tract 74.07, District of Columbia, District of Columbia","2012",173,660,10,0,23,45,196,93,9,0,259800,130,37,56,52,62,285
"278","1400000US11001007408",11001007408,"Census Tract 74.08, District of Columbia, District of Columbia","2012",205,976,0,0,0,0,4,31,36,0,753500,118,55,42,89,80,501
"279","1400000US11001007409",11001007409,"Census Tract 74.09, District of Columbia, District of Columbia","2012",52,1235,0,0,0,48,98,104,17,10,295800,148,70,113,160,20,609
"280","1400000US11001007502",11001007502,"Census Tract 75.02, District of Columbia, District of Columbia","2012",314,1307,0,0,30,94,85,128,0,6,272400,42,125,76,207,101,589
"281","1400000US11001007503",11001007503,"Census Tract 75.03, District of Columbia, District of Columbia","2012",193,599,15,0,11,45,143,41,0,0,237700,47,42,47,74,83,298
"282","1400000US11001007504",11001007504,"Census Tract 75.04, District of Columbia, District of Columbia","2012",346,805,0,18,27,14,96,15,0,0,216300,45,42,124,124,36,416
"283","1400000US11001007601",11001007601,"Census Tract 76.01, District of Columbia, District of Columbia","2012",504,856,19,0,25,34,578,240,52,0,268900,39,118,43,79,119,387
"284","1400000US11001007603",11001007603,"Census Tract 76.03, District of Columbia, District of Columbia","2012",294,1127,0,44,136,170,152,252,72,66,238100,161,244,165,111,79,306
"285","1400000US11001007604",11001007604,"Census Tract 76.04, District of Columbia, District of Columbia","2012",319,1015,17,0,7,27,94,472,41,9,389800,96,172,85,91,18,494
"286","1400000US11001007605",11001007605,"Census Tract 76.05, District of Columbia, District of Columbia","2012",200,1319,27,0,15,9,137,97,28,0,281300,135,209,220,130,39,557
"287","1400000US11001007703",11001007703,"Census Tract 77.03, District of Columbia, District of Columbia","2012",204,1637,20,27,25,62,288,116,44,0,233500,294,90,110,245,195,525
"288","1400000US11001007707",11001007707,"Census Tract 77.07, District of Columbia, District of Columbia","2012",257,711,19,18,25,49,330,294,6,19,271000,159,106,54,29,52,302
"289","1400000US11001007708",11001007708,"Census Tract 77.08, District of Columbia, District of Columbia","2012",258,847,11,22,14,65,71,7,38,0,202000,124,82,85,103,87,311
"290","1400000US11001007709",11001007709,"Census Tract 77.09, District of Columbia, District of Columbia","2012",205,713,21,32,0,11,114,31,15,0,232900,29,44,54,37,67,433
"291","1400000US11001007803",11001007803,"Census Tract 78.03, District of Columbia, District of Columbia","2012",245,779,16,11,38,64,261,123,37,11,260900,7,106,75,60,0,492
"292","1400000US11001007804",11001007804,"Census Tract 78.04, District of Columbia, District of Columbia","2012",281,596,11,0,0,148,113,109,74,0,259500,129,31,75,80,79,172
"293","1400000US11001007806",11001007806,"Census Tract 78.06, District of Columbia, District of Columbia","2012",248,486,34,38,0,78,153,68,7,0,250000,46,41,52,73,11,200
"294","1400000US11001007807",11001007807,"Census Tract 78.07, District of Columbia, District of Columbia","2012",88,644,0,0,65,50,87,30,0,0,200800,37,25,17,44,58,418
"295","1400000US11001007808",11001007808,"Census Tract 78.08, District of Columbia, District of Columbia","2012",248,870,17,14,45,48,256,40,0,0,230100,235,43,76,81,62,329
"296","1400000US11001007809",11001007809,"Census Tract 78.09, District of Columbia, District of Columbia","2012",233,621,12,93,38,129,211,27,9,0,195700,23,12,19,90,76,344
"297","1400000US11001007901",11001007901,"Census Tract 79.01, District of Columbia, District of Columbia","2012",140,1085,10,0,14,28,172,202,118,0,352200,163,69,65,51,73,505
"298","1400000US11001007903",11001007903,"Census Tract 79.03, District of Columbia, District of Columbia","2012",168,288,0,5,5,28,214,203,9,10,293200,9,27,28,9,16,146
"299","1400000US11001008001",11001008001,"Census Tract 80.01, District of Columbia, District of Columbia","2012",169,429,5,17,15,10,7,315,410,16,520100,30,16,117,51,12,194
"300","1400000US11001008002",11001008002,"Census Tract 80.02, District of Columbia, District of Columbia","2012",89,607,6,20,0,0,83,348,523,0,523000,136,68,95,92,29,187
"301","1400000US11001008100",11001008100,"Census Tract 81, District of Columbia, District of Columbia","2012",148,599,0,0,0,29,56,66,493,88,662400,69,156,89,87,34,113
"302","1400000US11001008200",11001008200,"Census Tract 82, District of Columbia, District of Columbia","2012",115,893,0,5,10,14,28,106,282,170,757900,123,118,128,206,75,195
"303","1400000US11001008301",11001008301,"Census Tract 83.01, District of Columbia, District of Columbia","2012",40,475,0,0,5,0,33,108,451,49,677000,103,34,73,33,47,185
"304","1400000US11001008302",11001008302,"Census Tract 83.02, District of Columbia, District of Columbia","2012",16,404,7,0,0,0,58,112,377,47,608000,20,63,81,83,37,112
"305","1400000US11001008402",11001008402,"Census Tract 84.02, District of Columbia, District of Columbia","2012",206,583,0,0,9,0,0,151,258,15,561400,78,81,56,83,81,204
"306","1400000US11001008410",11001008410,"Census Tract 84.10, District of Columbia, District of Columbia","2012",134,172,5,0,0,46,40,138,123,0,381000,47,7,39,0,18,54
"307","1400000US11001008701",11001008701,"Census Tract 87.01, District of Columbia, District of Columbia","2012",144,370,3,5,0,4,34,329,95,0,414600,51,22,12,20,49,172
"308","1400000US11001008702",11001008702,"Census Tract 87.02, District of Columbia, District of Columbia","2012",174,371,6,0,0,0,108,182,29,0,349500,50,22,40,57,44,141
"309","1400000US11001008802",11001008802,"Census Tract 88.02, District of Columbia, District of Columbia","2012",279,1116,19,11,15,19,210,349,69,0,323500,66,59,82,92,188,569
"310","1400000US11001008803",11001008803,"Census Tract 88.03, District of Columbia, District of Columbia","2012",199,364,0,0,0,12,87,10,11,0,232000,31,21,72,31,0,184
"311","1400000US11001008804",11001008804,"Census Tract 88.04, District of Columbia, District of Columbia","2012",386,763,14,0,31,46,161,77,14,12,246500,20,84,36,21,42,486
"312","1400000US11001008903",11001008903,"Census Tract 89.03, District of Columbia, District of Columbia","2012",297,905,0,8,26,28,167,80,0,0,245300,69,42,33,66,14,664
"313","1400000US11001008904",11001008904,"Census Tract 89.04, District of Columbia, District of Columbia","2012",353,1323,0,8,0,78,60,46,0,0,211600,213,209,84,90,105,588
"314","1400000US11001009000",11001009000,"Census Tract 90, District of Columbia, District of Columbia","2012",87,1061,6,8,5,38,226,274,80,0,320800,41,97,97,222,142,423
"315","1400000US11001009102",11001009102,"Census Tract 91.02, District of Columbia, District of Columbia","2012",209,1011,26,36,22,34,230,224,62,0,287100,134,129,39,101,56,438
"316","1400000US11001009201",11001009201,"Census Tract 92.01, District of Columbia, District of Columbia","2012",81,395,0,17,0,0,79,80,0,0,293900,61,94,26,34,22,149
"317","1400000US11001009203",11001009203,"Census Tract 92.03, District of Columbia, District of Columbia","2012",250,565,0,10,9,23,152,275,38,0,330100,67,26,75,118,22,240
"318","1400000US11001009204",11001009204,"Census Tract 92.04, District of Columbia, District of Columbia","2012",187,1049,25,0,22,23,98,32,9,0,247900,142,122,91,109,87,421
"319","1400000US11001009301",11001009301,"Census Tract 93.01, District of Columbia, District of Columbia","2012",14,267,12,22,0,21,38,608,236,0,419800,58,0,18,41,32,106
"320","1400000US11001009302",11001009302,"Census Tract 93.02, District of Columbia, District of Columbia","2012",102,110,10,0,12,12,48,214,21,0,362200,6,13,21,17,0,53
"321","1400000US11001009400",11001009400,"Census Tract 94, District of Columbia, District of Columbia","2012",150,435,32,2,10,33,123,962,95,0,376000,60,116,0,38,59,132
"322","1400000US11001009501",11001009501,"Census Tract 95.01, District of Columbia, District of Columbia","2012",209,1348,14,0,12,0,202,175,14,12,295400,119,85,134,113,50,686
"323","1400000US11001009503",11001009503,"Census Tract 95.03, District of Columbia, District of Columbia","2012",62,135,0,0,25,17,134,796,81,0,383700,8,0,0,0,6,121
"324","1400000US11001009504",11001009504,"Census Tract 95.04, District of Columbia, District of Columbia","2012",223,646,8,0,33,33,62,338,28,9,357500,90,78,173,32,57,216
"325","1400000US11001009505",11001009505,"Census Tract 95.05, District of Columbia, District of Columbia","2012",114,209,18,0,8,29,239,462,140,0,345600,58,0,0,31,0,120
"326","1400000US11001009507",11001009507,"Census Tract 95.07, District of Columbia, District of Columbia","2012",10,86,4,11,13,15,189,314,2,0,319600,0,0,0,13,0,73
"327","1400000US11001009508",11001009508,"Census Tract 95.08, District of Columbia, District of Columbia","2012",143,678,40,0,0,8,284,438,0,0,315100,48,76,120,111,74,223
"328","1400000US11001009509",11001009509,"Census Tract 95.09, District of Columbia, District of Columbia","2012",117,138,8,0,25,23,333,596,56,11,328300,13,20,27,20,0,47
"329","1400000US11001009601",11001009601,"Census Tract 96.01, District of Columbia, District of Columbia","2012",48,440,0,0,0,46,99,166,22,0,320500,106,40,40,98,0,144
"330","1400000US11001009602",11001009602,"Census Tract 96.02, District of Columbia, District of Columbia","2012",264,1210,0,0,0,31,56,20,0,0,270100,75,77,107,228,21,662
"331","1400000US11001009603",11001009603,"Census Tract 96.03, District of Columbia, District of Columbia","2012",290,1017,0,37,43,113,161,60,12,0,208200,58,140,181,177,30,411
"332","1400000US11001009604",11001009604,"Census Tract 96.04, District of Columbia, District of Columbia","2012",25,306,52,19,73,118,355,71,0,8,227200,54,5,65,25,8,149
"333","1400000US11001009700",11001009700,"Census Tract 97, District of Columbia, District of Columbia","2012",248,574,12,23,14,35,275,53,0,0,253100,0,81,50,8,24,378
"334","1400000US11001009801",11001009801,"Census Tract 98.01, District of Columbia, District of Columbia","2012",257,453,0,0,29,29,46,0,0,0,188500,41,61,0,40,56,238
"335","1400000US11001009802",11001009802,"Census Tract 98.02, District of Columbia, District of Columbia","2012",287,408,12,16,19,0,52,12,0,0,235400,26,43,10,142,9,163
"336","1400000US11001009803",11001009803,"Census Tract 98.03, District of Columbia, District of Columbia","2012",341,893,24,5,14,16,79,53,0,0,232200,77,75,83,133,91,417
"337","1400000US11001009804",11001009804,"Census Tract 98.04, District of Columbia, District of Columbia","2012",61,648,0,14,33,34,146,86,14,14,240300,107,45,112,32,55,258
"338","1400000US11001009807",11001009807,"Census Tract 98.07, District of Columbia, District of Columbia","2012",261,729,8,36,44,137,303,127,14,0,231800,85,19,121,122,65,308
"339","1400000US11001009810",11001009810,"Census Tract 98.10, District of Columbia, District of Columbia","2012",184,934,16,0,0,44,18,0,0,0,169200,60,9,197,104,44,490
"340","1400000US11001009811",11001009811,"Census Tract 98.11, District of Columbia, District of Columbia","2012",293,1609,4,8,14,48,35,5,0,0,170400,139,192,194,104,224,660
"341","1400000US11001009901",11001009901,"Census Tract 99.01, District of Columbia, District of Columbia","2012",91,165,23,0,16,17,303,349,132,5,338500,19,0,12,39,0,67
"342","1400000US11001009902",11001009902,"Census Tract 99.02, District of Columbia, District of Columbia","2012",126,245,37,22,35,155,535,168,11,0,240800,30,9,21,12,0,143
"343","1400000US11001009903",11001009903,"Census Tract 99.03, District of Columbia, District of Columbia","2012",156,270,9,0,18,82,177,111,0,0,262900,50,64,13,0,15,103
"344","1400000US11001009904",11001009904,"Census Tract 99.04, District of Columbia, District of Columbia","2012",424,499,21,7,0,68,99,6,0,0,203200,64,54,51,73,42,215
